2984.0	2.8623e-06
2986.0	2.4758e-06
2988.0	2.1415e-06
2990.0	1.8524e-06
2992.0	1.6023e-06
2994.0	1.3859e-06
2996.0	1.1988e-06
2998.0	1.0369e-06
3000.0	8.9694e-07
3002.0	7.7583e-07
3004.0	6.7108e-07
3006.0	5.8047e-07
3008.0	5.0209e-07
3010.0	4.343e-07
3012.0	3.7566e-07
3014.0	3.2494e-07
3016.0	2.8106e-07
3018.0	3.0494e-07
3020.0	3.4435e-07
3022.0	3.8885e-07
3024.0	4.391e-07
3026.0	4.9585e-07
3028.0	5.5993e-07
3030.0	6.3228e-07
3032.0	7.1399e-07
3034.0	8.0626e-07
3036.0	9.1046e-07
3038.0	1.0281e-06
3040.0	1.161e-06
3042.0	1.311e-06
3044.0	1.4804e-06
3046.0	1.6717e-06
3048.0	1.8878e-06
3050.0	2.1317e-06
3052.0	2.8249e-06
3054.0	3.7434e-06
3056.0	4.4387e-06
3058.0	4.0355e-06
3060.0	3.6689e-06
3062.0	3.3356e-06
3064.0	3.0326e-06
3066.0	2.7571e-06
3068.0	2.5066e-06
3070.0	2.2789e-06
3072.0	2.0719e-06
3074.0	1.8837e-06
3076.0	1.7126e-06
3078.0	1.557e-06
3080.0	1.4156e-06
3082.0	1.287e-06
3084.0	1.17e-06
3086.0	1.0638e-06
3088.0	9.6712e-07
3090.0	8.7927e-07
3092.0	7.9939e-07
3094.0	8.1369e-07
3096.0	8.7562e-07
3098.0	9.4228e-07
3100.0	1.014e-06
3102.0	1.0912e-06
3104.0	1.1742e-06
3106.0	1.2636e-06
3108.0	1.3598e-06
3110.0	1.4633e-06
3112.0	1.5747e-06
3114.0	1.6946e-06
3116.0	1.8236e-06
3118.0	1.9624e-06
3120.0	2.1118e-06
3122.0	2.2725e-06
3124.0	2.4455e-06
3126.0	2.6316e-06
3128.0	2.832e-06
3130.0	3.0091e-06
3132.0	2.5715e-06
3134.0	2.1975e-06
3136.0	1.8779e-06
3138.0	1.6048e-06
3140.0	1.3714e-06
3142.0	1.1719e-06
3144.0	1.0015e-06
3146.0	8.5584e-07
3148.0	7.3137e-07
3150.0	6.25e-07
3152.0	5.341e-07
3154.0	4.5642e-07
3156.0	3.9004e-07
3158.0	3.3332e-07
3160.0	2.8484e-07
3162.0	2.4341e-07
3164.0	2.0801e-07
3166.0	1.7776e-07
3168.0	1.6278e-07
3170.0	1.622e-07
3172.0	1.6163e-07
3174.0	1.6105e-07
3176.0	1.6048e-07
3178.0	1.5991e-07
3180.0	1.5935e-07
3182.0	1.5878e-07
3184.0	1.5822e-07
3186.0	1.5766e-07
3188.0	1.571e-07
3190.0	1.5654e-07
3192.0	1.5599e-07
3194.0	1.5543e-07
3196.0	1.5488e-07
3198.0	1.5433e-07
3200.0	1.5379e-07
3202.0	1.5324e-07
3204.0	1.527e-07
3206.0	1.5226e-07
3208.0	1.5183e-07
3210.0	1.5141e-07
3212.0	1.5099e-07
3214.0	1.5057e-07
3216.0	1.5015e-07
3218.0	1.4974e-07
3220.0	1.4932e-07
3222.0	1.4891e-07
3224.0	1.4849e-07
3226.0	1.4808e-07
3228.0	1.4767e-07
3230.0	1.4726e-07
3232.0	1.4685e-07
3234.0	1.4644e-07
3236.0	1.4603e-07
3238.0	1.4563e-07
3240.0	1.4522e-07
3242.0	1.4891e-07
3244.0	1.6566e-07
3246.0	1.8428e-07
3248.0	2.05e-07
3250.0	2.2804e-07
3252.0	2.5368e-07
3254.0	2.822e-07
3256.0	3.1392e-07
3258.0	3.4921e-07
3260.0	3.8847e-07
3262.0	4.3214e-07
3264.0	4.8073e-07
3266.0	5.3477e-07
3268.0	5.9489e-07
3270.0	6.6177e-07
3272.0	7.3617e-07
3274.0	8.1893e-07
3276.0	9.1099e-07
3278.0	1.0134e-06
3280.0	1.0416e-06
3282.0	1.0305e-06
3284.0	1.0196e-06
3286.0	1.0087e-06
3288.0	9.98e-07
3290.0	9.8739e-07
3292.0	9.7689e-07
3294.0	9.6651e-07
3296.0	9.5624e-07
3298.0	9.4608e-07
3300.0	9.3602e-07
3302.0	9.2607e-07
3304.0	9.1623e-07
3306.0	9.0649e-07
3308.0	8.9686e-07
3310.0	8.8733e-07
3312.0	8.779e-07
3314.0	8.6857e-07
3316.0	8.6123e-07
3318.0	8.7201e-07
3320.0	8.8292e-07
3322.0	8.9397e-07
3324.0	9.0516e-07
3326.0	9.1649e-07
3328.0	9.2797e-07
3330.0	9.3958e-07
3332.0	9.5134e-07
3334.0	9.6325e-07
3336.0	9.7531e-07
3338.0	9.8752e-07
3340.0	9.9988e-07
3342.0	1.0124e-06
3344.0	1.0251e-06
3346.0	1.0379e-06
3348.0	1.0509e-06
3350.0	1.064e-06
3352.0	1.4005e-06
3354.0	1.8435e-06
3356.0	2.064e-06
3358.0	1.7112e-06
3360.0	1.4187e-06
3362.0	1.1762e-06
3364.0	9.7511e-07
3366.0	8.0843e-07
3368.0	6.7024e-07
3370.0	5.5567e-07
3372.0	4.6068e-07
3374.0	3.8194e-07
3376.0	3.1665e-07
3378.0	2.6252e-07
3380.0	2.1765e-07
3382.0	1.8044e-07
3384.0	1.496e-07
3386.0	1.2403e-07
3388.0	1.0283e-07
3390.0	8.5248e-08
3392.0	7.0676e-08
3394.0	6.7088e-08
3396.0	6.6542e-08
3398.0	6.6e-08
3400.0	6.5463e-08
3402.0	6.4929e-08
3404.0	6.4401e-08
3406.0	6.3876e-08
3408.0	6.3356e-08
3410.0	6.284e-08
3412.0	6.2329e-08
3414.0	6.1821e-08
3416.0	6.1318e-08
3418.0	6.0818e-08
3420.0	6.0323e-08
3422.0	5.9832e-08
3424.0	5.9345e-08
3426.0	5.8861e-08
3428.0	5.8382e-08
3430.0	5.7945e-08
3432.0	5.7696e-08
3434.0	5.7448e-08
3436.0	5.7201e-08
3438.0	5.6955e-08
3440.0	5.6711e-08
3442.0	5.6467e-08
3444.0	5.6224e-08
3446.0	5.5983e-08
3448.0	5.5742e-08
3450.0	5.5503e-08
3452.0	5.5264e-08
3454.0	5.5027e-08
3456.0	5.479e-08
3458.0	5.4555e-08
3460.0	5.4321e-08
3462.0	5.4087e-08
3464.0	5.3855e-08
3466.0	5.3623e-08
3468.0	5.3542e-08
3470.0	5.3562e-08
3472.0	5.3581e-08
3474.0	5.3601e-08
3476.0	5.3621e-08
3478.0	5.3641e-08
3480.0	5.3661e-08
3482.0	5.3681e-08
3484.0	5.37e-08
3486.0	5.372e-08
3488.0	5.374e-08
3490.0	5.376e-08
3492.0	5.378e-08
3494.0	5.38e-08
3496.0	5.382e-08
3498.0	5.384e-08
3500.0	5.386e-08
3502.0	5.3879e-08
3504.0	5.4079e-08
3506.0	6.1782e-08
3508.0	7.0584e-08
3510.0	8.0639e-08
3512.0	9.2126e-08
3514.0	1.0525e-07
3516.0	1.2024e-07
3518.0	1.3737e-07
3520.0	1.5694e-07
3522.0	1.793e-07
3524.0	2.0484e-07
3526.0	2.3402e-07
3528.0	2.6736e-07
3530.0	3.0545e-07
3532.0	3.4896e-07
3534.0	3.9867e-07
3536.0	4.5547e-07
3538.0	5.2035e-07
3540.0	5.9448e-07
3542.0	6.2147e-07
3544.0	5.8537e-07
3546.0	5.5138e-07
3548.0	5.1935e-07
3550.0	4.8919e-07
3552.0	4.6078e-07
3554.0	4.3402e-07
3556.0	4.0881e-07
3558.0	3.8507e-07
3560.0	3.627e-07
3562.0	3.4164e-07
3564.0	3.218e-07
3566.0	3.0311e-07
3568.0	2.855e-07
3570.0	2.6892e-07
3572.0	2.533e-07
3574.0	2.3859e-07
3576.0	2.2473e-07
3578.0	2.1168e-07
3580.0	2.2851e-07
3582.0	2.5002e-07
3584.0	2.7355e-07
3586.0	2.993e-07
3588.0	3.2747e-07
3590.0	3.583e-07
3592.0	3.9202e-07
3594.0	4.2892e-07
3596.0	4.693e-07
3598.0	5.1347e-07
3600.0	5.618e-07
3602.0	6.1468e-07
3604.0	6.7254e-07
3606.0	7.3585e-07
3608.0	8.0511e-07
3610.0	8.809e-07
3612.0	9.6382e-07
3614.0	1.0545e-06
3616.0	1.0925e-06
3618.0	1.027e-06
3620.0	9.6548e-07
3622.0	9.0763e-07
3624.0	8.5325e-07
3626.0	8.0213e-07
3628.0	7.5407e-07
3630.0	7.0889e-07
3632.0	6.6642e-07
3634.0	6.2649e-07
3636.0	5.8896e-07
3638.0	5.5367e-07
3640.0	5.205e-07
3642.0	4.8932e-07
3644.0	4.6e-07
3646.0	4.3244e-07
3648.0	4.0653e-07
3650.0	3.8217e-07
3652.0	4.2195e-07
3654.0	4.6587e-07
3656.0	5.1437e-07
3658.0	5.6791e-07
3660.0	6.2702e-07
3662.0	6.9229e-07
3664.0	7.6434e-07
3666.0	8.439e-07
3668.0	9.3175e-07
3670.0	9.6991e-07
3672.0	8.243e-07
3674.0	7.0055e-07
3676.0	5.9538e-07
3678.0	5.06e-07
3680.0	4.3004e-07
3682.0	3.6548e-07
3684.0	3.1061e-07
3686.0	2.6398e-07
3688.0	2.2435e-07
3690.0	1.9067e-07
3692.0	1.6204e-07
3694.0	1.3772e-07
3696.0	1.1704e-07
3698.0	9.9471e-08
3700.0	8.4538e-08
3702.0	7.1847e-08
3704.0	6.1061e-08
3706.0	5.1894e-08
3708.0	4.8873e-08
3710.0	4.8765e-08
3712.0	4.8657e-08
3714.0	4.855e-08
3716.0	4.8442e-08
3718.0	4.8335e-08
3720.0	4.8228e-08
3722.0	4.8122e-08
3724.0	4.8015e-08
3726.0	4.7909e-08
3728.0	4.7803e-08
3730.0	4.7697e-08
3732.0	4.7592e-08
3734.0	4.7487e-08
3736.0	4.7382e-08
3738.0	4.7277e-08
3740.0	4.7172e-08
3742.0	4.7068e-08
3744.0	4.7522e-08
3746.0	5.6142e-08
3748.0	6.6326e-08
3750.0	7.8357e-08
3752.0	9.257e-08
3754.0	1.0936e-07
3756.0	1.292e-07
3758.0	1.5263e-07
3760.0	1.8032e-07
3762.0	2.1303e-07
3764.0	2.5167e-07
3766.0	2.9732e-07
3768.0	3.5125e-07
3770.0	4.1496e-07
3772.0	4.9023e-07
3774.0	5.7915e-07
3776.0	6.8421e-07
3778.0	8.0831e-07
3780.0	9.5493e-07
3782.0	1.1481e-06
3784.0	1.4043e-06
3786.0	1.7176e-06
3788.0	2.1008e-06
3790.0	2.5695e-06
3792.0	3.1428e-06
3794.0	3.844e-06
3796.0	4.7016e-06
3798.0	5.7506e-06
3800.0	7.0336e-06
3802.0	8.6029e-06
3804.0	1.0522e-05
3806.0	1.287e-05
3808.0	1.5742e-05
3810.0	1.9254e-05
3812.0	2.3549e-05
3814.0	2.8804e-05
3816.0	3.523e-05
3818.0	4.309e-05
3820.0	3.5886e-05
3822.0	2.9224e-05
3824.0	2.38e-05
3826.0	1.9382e-05
3828.0	1.5784e-05
3830.0	1.2854e-05
3832.0	1.0468e-05
3834.0	8.525e-06
3836.0	6.9425e-06
3838.0	5.6538e-06
3840.0	4.6043e-06
3842.0	3.7497e-06
3844.0	3.0536e-06
3846.0	2.4868e-06
3848.0	2.0252e-06
3850.0	1.6493e-06
3852.0	1.3431e-06
3854.0	1.0938e-06
3856.0	9.5622e-07
3858.0	9.3185e-07
3860.0	9.081e-07
3862.0	8.8496e-07
3864.0	8.624e-07
3866.0	8.4042e-07
3868.0	8.19e-07
3870.0	7.9812e-07
3872.0	7.7778e-07
3874.0	7.5796e-07
3876.0	7.3864e-07
3878.0	7.1981e-07
3880.0	7.0147e-07
3882.0	6.8359e-07
3884.0	6.6616e-07
3886.0	6.4918e-07
3888.0	6.3264e-07
3890.0	6.1651e-07
3892.0	6.008e-07
3894.0	6.215e-07
3896.0	6.4945e-07
3898.0	6.7866e-07
3900.0	7.0919e-07
3902.0	7.4108e-07
3904.0	7.7442e-07
3906.0	8.0925e-07
3908.0	8.4565e-07
3910.0	8.8368e-07
3912.0	9.2343e-07
3914.0	9.6496e-07
3916.0	1.0084e-06
3918.0	1.0537e-06
3920.0	1.1011e-06
3922.0	1.1537e-06
3924.0	1.2088e-06
3926.0	1.2665e-06
3928.0	1.3269e-06
3930.0	1.4826e-06
3932.0	1.7517e-06
3934.0	2.0697e-06
3936.0	2.4454e-06
3938.0	2.8893e-06
3940.0	3.4138e-06
3942.0	4.0336e-06
3944.0	4.7658e-06
3946.0	5.6309e-06
3948.0	6.6531e-06
3950.0	7.8608e-06
3952.0	9.2878e-06
3954.0	1.0974e-05
3956.0	1.2966e-05
3958.0	1.532e-05
3960.0	1.8101e-05
3962.0	2.1386e-05
3964.0	2.5269e-05
3966.0	2.9856e-05
3968.0	3.0052e-05
3970.0	3.0201e-05
3972.0	3.0351e-05
3974.0	3.0502e-05
3976.0	3.0653e-05
3978.0	3.0805e-05
3980.0	3.0958e-05
3982.0	3.1111e-05
3984.0	3.1266e-05
3986.0	3.1421e-05
3988.0	3.1576e-05
3990.0	3.1733e-05
3992.0	3.189e-05
3994.0	3.2049e-05
3996.0	3.2207e-05
3998.0	3.2367e-05
4000.0	3.2528e-05
4002.0	3.2689e-05
4004.0	3.3336e-05
4006.0	3.4598e-05
4008.0	3.5907e-05
4010.0	3.7266e-05
4012.0	3.8676e-05
4014.0	4.014e-05
4016.0	4.1659e-05
4018.0	4.3235e-05
4020.0	4.4871e-05
4022.0	4.657e-05
4024.0	4.8332e-05
4026.0	5.0161e-05
4028.0	5.2059e-05
4030.0	5.4029e-05
4032.0	5.6074e-05
4034.0	5.8196e-05
4036.0	6.0398e-05
4038.0	6.2684e-05
4040.0	6.5056e-05
4042.0	6.337e-05
4044.0	6.1433e-05
4046.0	5.9556e-05
4048.0	5.7736e-05
4050.0	5.5971e-05
4052.0	5.4261e-05
4054.0	5.2602e-05
4056.0	5.0995e-05
4058.0	4.9436e-05
4060.0	4.7925e-05
4062.0	4.6461e-05
4064.0	4.5041e-05
4066.0	4.3664e-05
4068.0	4.233e-05
4070.0	4.1036e-05
4072.0	3.9782e-05
4074.0	3.8566e-05
4076.0	3.7388e-05
4078.0	3.7239e-05
4080.0	3.8502e-05
4082.0	3.9808e-05
4084.0	4.1158e-05
4086.0	4.2554e-05
4088.0	4.3998e-05
4090.0	4.5491e-05
4092.0	4.7034e-05
4094.0	4.8629e-05
4096.0	5.0279e-05
4098.0	5.1984e-05
4100.0	5.3748e-05
4102.0	5.5571e-05
4104.0	5.7456e-05
4106.0	5.9405e-05
4108.0	6.1421e-05
4110.0	6.3504e-05
4112.0	6.5658e-05
4114.0	6.7886e-05
4116.0	6.5736e-05
4118.0	6.3268e-05
4120.0	6.0892e-05
4122.0	5.8606e-05
4124.0	5.6405e-05
4126.0	5.4288e-05
4128.0	5.2249e-05
4130.0	5.0288e-05
4132.0	4.84e-05
4134.0	4.6582e-05
4136.0	4.4833e-05
4138.0	4.315e-05
4140.0	4.153e-05
4142.0	3.9971e-05
4144.0	3.847e-05
4146.0	3.7025e-05
4148.0	3.5635e-05
4150.0	3.4297e-05
4152.0	3.2772e-05
4154.0	3.1008e-05
4156.0	2.934e-05
4158.0	2.7762e-05
4160.0	2.6268e-05
4162.0	2.4855e-05
4164.0	2.3518e-05
4166.0	2.2253e-05
4168.0	2.1056e-05
4170.0	1.9923e-05
4172.0	1.8851e-05
4174.0	1.7837e-05
4176.0	1.6877e-05
4178.0	1.5969e-05
4180.0	1.511e-05
4182.0	1.4297e-05
4184.0	1.3528e-05
4186.0	1.28e-05
4188.0	1.2112e-05
4190.0	1.2163e-05
4192.0	1.226e-05
4194.0	1.2358e-05
4196.0	1.2457e-05
4198.0	1.2557e-05
4200.0	1.2658e-05
4202.0	1.2759e-05
4204.0	1.2861e-05
4206.0	1.2964e-05
4208.0	1.3068e-05
4210.0	1.3173e-05
4212.0	1.3279e-05
4214.0	1.3385e-05
4216.0	1.3492e-05
4218.0	1.36e-05
4220.0	1.3709e-05
4222.0	1.3819e-05
4224.0	1.393e-05
4226.0	1.4261e-05
4228.0	1.4859e-05
4230.0	1.5481e-05
4232.0	1.6129e-05
4234.0	1.6805e-05
4236.0	1.7509e-05
4238.0	1.8242e-05
4240.0	1.9006e-05
4242.0	1.9802e-05
4244.0	2.0632e-05
4246.0	2.1496e-05
4248.0	2.2396e-05
4250.0	2.3335e-05
4252.0	2.4312e-05
4254.0	2.533e-05
4256.0	2.6391e-05
4258.0	2.7497e-05
4260.0	2.8648e-05
4262.0	2.9848e-05
4264.0	3.1099e-05
4266.0	3.24e-05
4268.0	3.3447e-05
4270.0	3.4528e-05
4272.0	3.5643e-05
4274.0	3.6795e-05
4276.0	3.7984e-05
4278.0	3.9212e-05
4280.0	4.0479e-05
4282.0	4.1787e-05
4284.0	4.3137e-05
4286.0	4.4531e-05
4288.0	4.597e-05
4290.0	4.7456e-05
4292.0	4.8989e-05
4294.0	5.0572e-05
4296.0	5.2207e-05
4298.0	5.3894e-05
4300.0	5.5635e-05
4302.0	5.7317e-05
4304.0	5.7353e-05
4306.0	5.7389e-05
4308.0	5.7426e-05
4310.0	5.7462e-05
4312.0	5.7498e-05
4314.0	5.7535e-05
4316.0	5.7571e-05
4318.0	5.7608e-05
4320.0	5.7644e-05
4322.0	5.7681e-05
4324.0	5.7717e-05
4326.0	5.7754e-05
4328.0	5.779e-05
4330.0	5.7827e-05
4332.0	5.7864e-05
4334.0	5.79e-05
4336.0	5.7937e-05
4338.0	5.7974e-05
4340.0	5.8128e-05
4342.0	5.8379e-05
4344.0	5.8632e-05
4346.0	5.8885e-05
4348.0	5.914e-05
4350.0	5.9395e-05
4352.0	5.9652e-05
4354.0	5.991e-05
4356.0	6.0169e-05
4358.0	6.0429e-05
4360.0	6.069e-05
4362.0	6.0953e-05
4364.0	6.1216e-05
4366.0	6.1481e-05
4368.0	6.1747e-05
4370.0	6.2013e-05
4372.0	6.2282e-05
4374.0	6.2551e-05
4376.0	6.2859e-05
4378.0	6.3897e-05
4380.0	6.4951e-05
4382.0	6.6024e-05
4384.0	6.7113e-05
4386.0	6.8221e-05
4388.0	6.9347e-05
4390.0	7.0492e-05
4392.0	7.1656e-05
4394.0	7.2838e-05
4396.0	7.4041e-05
4398.0	7.5263e-05
4400.0	7.6505e-05
4402.0	7.7768e-05
4404.0	7.9052e-05
4406.0	8.0357e-05
4408.0	8.1683e-05
4410.0	8.3031e-05
4412.0	8.4402e-05
4414.0	8.3631e-05
4416.0	8.1221e-05
4418.0	7.888e-05
4420.0	7.6606e-05
4422.0	7.4398e-05
4424.0	7.2254e-05
4426.0	7.0172e-05
4428.0	6.8149e-05
4430.0	6.6185e-05
4432.0	6.4277e-05
4434.0	6.2425e-05
4436.0	6.0626e-05
4438.0	5.8878e-05
4440.0	5.7181e-05
4442.0	5.5533e-05
4444.0	5.3933e-05
4446.0	5.2378e-05
4448.0	5.0868e-05
4450.0	4.9511e-05
4452.0	4.9512e-05
4454.0	4.9513e-05
4456.0	4.9514e-05
4458.0	4.9515e-05
4460.0	4.9516e-05
4462.0	4.9516e-05
4464.0	4.9517e-05
4466.0	4.9518e-05
4468.0	4.9519e-05
4470.0	4.952e-05
4472.0	4.9521e-05
4474.0	4.9522e-05
4476.0	4.9523e-05
4478.0	4.9524e-05
4480.0	4.9525e-05
4482.0	4.9526e-05
4484.0	4.9527e-05
4486.0	4.9528e-05
4488.0	5.0038e-05
4490.0	5.0892e-05
4492.0	5.1761e-05
4494.0	5.2644e-05
4496.0	5.3543e-05
4498.0	5.4456e-05
4500.0	5.5386e-05
4502.0	5.6331e-05
4504.0	5.7293e-05
4506.0	5.827e-05
4508.0	5.9265e-05
4510.0	6.0277e-05
4512.0	6.1305e-05
4514.0	6.2352e-05
4516.0	6.3416e-05
4518.0	6.4498e-05
4520.0	6.5599e-05
4522.0	6.6719e-05
4524.0	6.6931e-05
4526.0	6.1918e-05
4528.0	5.728e-05
4530.0	5.2989e-05
4532.0	4.902e-05
4534.0	4.5348e-05
4536.0	4.1951e-05
4538.0	3.8809e-05
4540.0	3.5902e-05
4542.0	3.3213e-05
4544.0	3.0725e-05
4546.0	2.8423e-05
4548.0	2.6294e-05
4550.0	2.4325e-05
4552.0	2.2503e-05
4554.0	2.0817e-05
4556.0	1.9258e-05
4558.0	1.7815e-05
4560.0	1.6481e-05
4562.0	1.5817e-05
4564.0	1.5426e-05
4566.0	1.5046e-05
4568.0	1.4674e-05
4570.0	1.4312e-05
4572.0	1.3959e-05
4574.0	1.3614e-05
4576.0	1.3278e-05
4578.0	1.295e-05
4580.0	1.2631e-05
4582.0	1.2319e-05
4584.0	1.2015e-05
4586.0	1.1718e-05
4588.0	1.1429e-05
4590.0	1.1147e-05
4592.0	1.0872e-05
4594.0	1.0603e-05
4596.0	1.0341e-05
4598.0	1.0193e-05
4600.0	1.036e-05
4602.0	1.053e-05
4604.0	1.0703e-05
4606.0	1.0879e-05
4608.0	1.1057e-05
4610.0	1.1239e-05
4612.0	1.1423e-05
4614.0	1.1611e-05
4616.0	1.1801e-05
4618.0	1.1995e-05
4620.0	1.2192e-05
4622.0	1.2392e-05
4624.0	1.2595e-05
4626.0	1.2802e-05
4628.0	1.3012e-05
4630.0	1.3225e-05
4632.0	1.3442e-05
4634.0	1.3663e-05
4636.0	1.3936e-05
4638.0	1.4224e-05
4640.0	1.4519e-05
4642.0	1.482e-05
4644.0	1.5127e-05
4646.0	1.5441e-05
4648.0	1.5761e-05
4650.0	1.6087e-05
4652.0	1.6421e-05
4654.0	1.6761e-05
4656.0	1.7108e-05
4658.0	1.7463e-05
4660.0	1.7825e-05
4662.0	1.8194e-05
4664.0	1.8571e-05
4666.0	1.8956e-05
4668.0	1.9349e-05
4670.0	1.975e-05
4672.0	2.1236e-05
4674.0	2.4648e-05
4676.0	2.8609e-05
4678.0	3.3206e-05
4680.0	3.8542e-05
4682.0	4.096e-05
4684.0	4.3529e-05
4686.0	4.626e-05
4688.0	4.9162e-05
4690.0	5.2246e-05
4692.0	5.5523e-05
4694.0	5.9006e-05
4696.0	6.2708e-05
4698.0	6.6641e-05
4700.0	7.0822e-05
4702.0	7.5265e-05
4704.0	7.9986e-05
4706.0	8.455e-05
4708.0	8.5176e-05
4710.0	8.5806e-05
4712.0	8.644e-05
4714.0	8.7079e-05
4716.0	8.7723e-05
4718.0	8.8372e-05
4720.0	8.9026e-05
4722.0	8.9684e-05
4724.0	9.0348e-05
4726.0	9.1016e-05
4728.0	9.1689e-05
4730.0	9.2367e-05
4732.0	9.305e-05
4734.0	9.3738e-05
4736.0	9.4432e-05
4738.0	9.513e-05
4740.0	9.5833e-05
4742.0	9.6542e-05
4744.0	9.2988e-05
4746.0	8.7331e-05
4748.0	8.2019e-05
4750.0	7.7029e-05
4752.0	7.2343e-05
4754.0	6.7943e-05
4756.0	6.381e-05
4758.0	5.9928e-05
4760.0	5.6282e-05
4762.0	5.2859e-05
4764.0	4.9643e-05
4766.0	4.6623e-05
4768.0	4.3787e-05
4770.0	4.1123e-05
