5540.0	0.0
5554.84	1.673e-08
5580.650000000001	0.00146
5589.25	0.011699999999999999
5615.05	0.4269
5632.26	0.9532200000000001
5675.2699999999995	0.9809899999999999
5726.88	0.9868399999999999
5778.490000000001	0.98977
5812.9	0.98977
5838.71	0.9839200000000001
5864.52	0.98977
5881.72	0.9853799999999999
5916.130000000001	0.9912299999999999
5941.94	0.9868399999999999
5959.139999999999	0.99269
6002.150000000001	0.9883
6019.349999999999	0.99269
6045.16	0.9883
6070.969999999999	0.99269
6088.17	0.98977
6113.9800000000005	0.9912299999999999
6139.790000000001	0.9883
6174.19	0.99269
6200.0	0.9883
6225.81	0.99269
6260.209999999999	0.98977
6337.63	0.99269
6372.040000000001	0.9868399999999999
6397.849999999999	0.99269
6423.66	0.9883
6466.669999999999	0.9912299999999999
6483.869999999999	0.9868399999999999
6518.28	0.9941500000000001
6552.6900000000005	0.9809899999999999
6587.1	0.9912299999999999
6621.51	0.9868399999999999
6630.110000000001	0.9912299999999999
6673.12	0.9839200000000001
6698.919999999999	0.9912299999999999
6724.7300000000005	0.9853799999999999
6759.139999999999	0.9912299999999999
6784.95	0.9824600000000001
6810.75	0.9883
6836.56	0.9853799999999999
6862.37	0.9912299999999999
6905.38	0.9824600000000001
6939.789999999999	0.19152000000000002
6956.99	0.005849999999999999
6974.19	0.00146
7000.0	1.673e-08
7010.0	0.0
