6820.0	0.0
6822.45	0.00026000000000000003
6848.25	0.00172
6874.23	0.029500000000000002
6882.83	0.048499999999999995
6900.030000000001	0.05143
6925.67	0.28070999999999996
6948.150000000001	0.8315299999999999
6956.75	0.9601899999999999
6973.960000000001	0.9616500000000001
6991.530000000001	0.9868700000000001
7017.339999999999	0.97225
7043.150000000001	0.99418
7077.55	0.96786
7120.56	0.98979
7146.369999999999	0.9868700000000001
7172.18	0.99272
7197.98	0.9868700000000001
7240.99	0.99564
7352.82	0.9883299999999999
7378.630000000001	0.99126
7430.239999999999	0.9824799999999999
7473.25	0.99418
7524.87	0.9824799999999999
7567.88	0.99272
7610.889999999999	0.98395
7671.1	0.99418
7722.710000000001	0.98541
7757.12	0.99564
7825.94	0.9883299999999999
7886.160000000001	0.99564
7946.369999999999	0.99272
8032.389999999999	0.99564
8109.810000000001	0.99126
8144.22	0.9824799999999999
8204.439999999999	0.99126
8307.66	0.99418
8342.07	0.9883299999999999
8385.08	0.97225
8402.28	0.98102
8419.49	0.92211
8426.98	0.7444
8440.99	0.53225
8453.9	0.20202
8482.22	0.01611
8500.91	0.00417
8535.32	0.00125
8550.0	0.0
